Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,ORIG_FID,ROUTENAME,GISID,ROUTECLASS,UNITNBR,UNITNAME,ROUTECAT,ROUTETYPE,SEGLNGTH,SHARE,Shape_Leng,ROADCLASS,NAME,Use,Road_Trail,ApprovedNa,Note,Status,gridcode,SBS,ENHANCED_L
0,74157,1,7309,12346,Coast Dairies farm rd,GIS0101648,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,6002,Public,2293.16982368000,3,,,,,,,0,,Row Crop
0,74158,1,7310,12346,Coast Dairies farm rd,GIS0101648,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,6002,Public,2293.16982368000,3,,,,,,,0,,Barren and Sparsely Vegetated
0,74159,1,7311,12346,Coast Dairies farm rd,GIS0101648,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,6002,Public,2293.16982368000,3,,,,,,,0,,Row Crop
0,74160,1,7312,12346,Coast Dairies farm rd,GIS0101648,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,6002,Public,2293.16982368000,3,,,,,,,0,,Row Crop
0,74161,1,7313,12346,Coast Dairies farm rd,GIS0101648,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,6002,Public,2293.16982368000,3,,,,,,,0,,Herbaceous
0,74162,1,7314,12346,Coast Dairies farm rd,GIS0101648,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,6002,Public,2293.16982368000,3,,,,,,,0,,Herbaceous
0,74163,1,7315,12346,Coast Dairies farm rd,GIS0101648,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,6002,Public,2293.16982368000,3,,,,,,,0,,Herbaceous
1,74223,1,7316,12356,Sunset Trail,GIS0103001,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,1369,Public,523.98639014300,3,,,,,,,2,Low,Redwood/Douglas fir
1,74224,1,7317,12356,Sunset Trail,GIS0103001,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,1369,Public,523.98639014300,3,,,,,,,2,Low,Redwood/Douglas fir
1,74225,1,7318,12356,Sunset Trail,GIS0103001,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,1369,Public,523.98639014300,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,74226,1,7319,12356,Sunset Trail,GIS0103001,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,1369,Public,523.98639014300,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,74227,1,7320,12356,Sunset Trail,GIS0103001,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,1369,Public,523.98639014300,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,74228,1,7321,12356,Sunset Trail,GIS0103001,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,1369,Public,523.98639014300,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,74229,1,7322,12356,Sunset Trail,GIS0103001,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,1369,Public,523.98639014300,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,74351,1,7323,12373,unnamed Big Basin park road,GIS0103033,State Park Road,"406",Big Basin Redwoods SP,Day Use Rd,Asphalt,555,,212.50654344000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,74352,1,7324,12373,unnamed Big Basin park road,GIS0103033,State Park Road,"406",Big Basin Redwoods SP,Day Use Rd,Asphalt,555,,212.50654344000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,74353,1,7325,12373,unnamed Big Basin park road,GIS0103033,State Park Road,"406",Big Basin Redwoods SP,Day Use Rd,Asphalt,555,,212.50654344000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,74354,1,7326,12373,unnamed Big Basin park road,GIS0103033,State Park Road,"406",Big Basin Redwoods SP,Day Use Rd,Asphalt,555,,212.50654344000,3,,,,,,,3,Moderate,Redwood/Douglas fir
0,74378,1,7327,12379,,GIS0104251,State Park Trail,"474",Lighthouse Field SB,,Native Material,0,Public,104.33848040400,3,,,,,,,0,,Developed
0,74379,1,7328,12379,,GIS0104251,State Park Trail,"474",Lighthouse Field SB,,Native Material,0,Public,104.33848040400,3,,,,,,,0,,Pine/Cypress
0,74380,1,7329,12379,,GIS0104251,State Park Trail,"474",Lighthouse Field SB,,Native Material,0,Public,104.33848040400,3,,,,,,,0,,Pine/Cypress
0,74547,0,7330,12391,unnamed Ano Nuevo SP trail,GIS0086138,State Park Trail,"222",Año Nuevo SP,Class I,Aggregate,271,Public,103.12395424800,3,,,,,,,0,,
0,74548,0,7331,12391,unnamed Ano Nuevo SP trail,GIS0086138,State Park Trail,"222",Año Nuevo SP,Class I,Aggregate,271,Public,103.12395424800,3,,,,,,,0,,
0,74549,0,7332,12391,unnamed Ano Nuevo SP trail,GIS0086138,State Park Trail,"222",Año Nuevo SP,Class I,Aggregate,271,Public,103.12395424800,3,,,,,,,0,,
0,74710,1,7333,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Evergreen Hardwood
0,74711,1,7334,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Shrub
0,74712,1,7335,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Shrub
0,74713,1,7336,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Redwood/Douglas fir
0,74714,1,7337,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Redwood/Douglas fir
0,74715,1,7338,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Pine/Cypress
0,74716,1,7339,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Redwood/Douglas fir
0,74717,1,7340,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Redwood/Douglas fir
0,74718,1,7341,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Redwood/Douglas fir
0,74719,1,7342,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Redwood/Douglas fir
0,74720,1,7343,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74721,1,7344,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Redwood/Douglas fir
0,74722,1,7345,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74723,1,7346,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74724,1,7347,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74725,1,7348,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74726,1,7349,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74727,1,7350,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74728,1,7351,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74729,1,7352,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74730,1,7353,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74731,1,7354,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74732,1,7355,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74733,1,7356,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74734,1,7357,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74735,1,7358,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74736,1,7359,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74737,1,7360,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74738,1,7361,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74739,1,7362,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74740,1,7363,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74741,1,7364,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74742,1,7365,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74743,1,7366,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74744,1,7367,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74745,1,7368,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Shrub
0,74746,1,7369,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74747,1,7370,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74748,1,7371,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74749,1,7372,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74750,1,7373,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Shrub
0,74751,1,7374,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74752,1,7375,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74753,1,7376,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Shrub
0,74754,1,7377,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74755,1,7378,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Evergreen Hardwood
0,74756,1,7379,12412,Long Meadow Trail,GIS0101808,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,11960,Public,4562.74203023000,3,,,,,,,0,,Herbaceous
0,74808,1,7380,12421,Goat Rock Trl,GIS0086026,State Park Trail,"404",Castle Rock SP,Class II,Native Material,740,Public,283.58520219400,3,,,,,,,0,,Herbaceous
0,74809,1,7381,12421,Goat Rock Trl,GIS0086026,State Park Trail,"404",Castle Rock SP,Class II,Native Material,740,Public,283.58520219400,3,,,,,,,0,,Deciduous Hardwood
0,74810,1,7382,12421,Goat Rock Trl,GIS0086026,State Park Trail,"404",Castle Rock SP,Class II,Native Material,740,Public,283.58520219400,3,,,,,,,0,,Deciduous Hardwood
0,74811,1,7383,12421,Goat Rock Trl,GIS0086026,State Park Trail,"404",Castle Rock SP,Class II,Native Material,740,Public,283.58520219400,3,,,,,,,0,,Deciduous Hardwood
0,74881,1,7384,12435,unnamed,GIS0105047,State Park Trail,"409",Seacliff SB,Class I,Asphalt,184,Public,70.22383922080,3,,,,,,,0,,Developed
0,74882,1,7385,12435,unnamed,GIS0105047,State Park Trail,"409",Seacliff SB,Class I,Asphalt,184,Public,70.22383922080,3,,,,,,,0,,Developed
0,74930,1,7386,12448,Twin Oaks Trail,GIS0101772,State Park Trail,"456",Wilder Ranch SP,Class II,Native Material,3839,Public,1466.45368209000,3,,,,,,,0,,Shrub
0,74931,1,7387,12448,Twin Oaks Trail,GIS0101772,State Park Trail,"456",Wilder Ranch SP,Class II,Native Material,3839,Public,1466.45368209000,3,,,,,,,0,,Herbaceous
0,74932,1,7388,12448,Twin Oaks Trail,GIS0101772,State Park Trail,"456",Wilder Ranch SP,Class II,Native Material,3839,Public,1466.45368209000,3,,,,,,,0,,Herbaceous
0,74933,1,7389,12448,Twin Oaks Trail,GIS0101772,State Park Trail,"456",Wilder Ranch SP,Class II,Native Material,3839,Public,1466.45368209000,3,,,,,,,0,,Herbaceous
0,74934,1,7390,12448,Twin Oaks Trail,GIS0101772,State Park Trail,"456",Wilder Ranch SP,Class II,Native Material,3839,Public,1466.45368209000,3,,,,,,,0,,Herbaceous
0,74935,1,7391,12448,Twin Oaks Trail,GIS0101772,State Park Trail,"456",Wilder Ranch SP,Class II,Native Material,3839,Public,1466.45368209000,3,,,,,,,0,,Herbaceous
0,74936,1,7392,12448,Twin Oaks Trail,GIS0101772,State Park Trail,"456",Wilder Ranch SP,Class II,Native Material,3839,Public,1466.45368209000,3,,,,,,,0,,Herbaceous
0,74937,1,7393,12448,Twin Oaks Trail,GIS0101772,State Park Trail,"456",Wilder Ranch SP,Class II,Native Material,3839,Public,1466.45368209000,3,,,,,,,0,,Herbaceous
0,74938,1,7394,12448,Twin Oaks Trail,GIS0101772,State Park Trail,"456",Wilder Ranch SP,Class II,Native Material,3839,Public,1466.45368209000,3,,,,,,,0,,Herbaceous
0,74939,1,7395,12448,Twin Oaks Trail,GIS0101772,State Park Trail,"456",Wilder Ranch SP,Class II,Native Material,3839,Public,1466.45368209000,3,,,,,,,0,,Evergreen Hardwood
0,74940,1,7396,12448,Twin Oaks Trail,GIS0101772,State Park Trail,"456",Wilder Ranch SP,Class II,Native Material,3839,Public,1466.45368209000,3,,,,,,,0,,Evergreen Hardwood
0,74941,1,7397,12448,Twin Oaks Trail,GIS0101772,State Park Trail,"456",Wilder Ranch SP,Class II,Native Material,3839,Public,1466.45368209000,3,,,,,,,0,,Herbaceous
0,74942,1,7398,12448,Twin Oaks Trail,GIS0101772,State Park Trail,"456",Wilder Ranch SP,Class II,Native Material,3839,Public,1466.45368209000,3,,,,,,,0,,Evergreen Hardwood
0,74943,1,7399,12448,Twin Oaks Trail,GIS0101772,State Park Trail,"456",Wilder Ranch SP,Class II,Native Material,3839,Public,1466.45368209000,3,,,,,,,0,,Shrub
0,74944,1,7400,12448,Twin Oaks Trail,GIS0101772,State Park Trail,"456",Wilder Ranch SP,Class II,Native Material,3839,Public,1466.45368209000,3,,,,,,,0,,Evergreen Hardwood
0,74945,1,7401,12448,Twin Oaks Trail,GIS0101772,State Park Trail,"456",Wilder Ranch SP,Class II,Native Material,3839,Public,1466.45368209000,3,,,,,,,0,,Shrub
0,74999,1,7402,12455,Parking Lot Rd,GIS0105073,State Park Road,"409",Seacliff SB,Parking Lot Rd,Asphalt,123,,46.94107300840,3,,,,,,,0,,Non-native Forest
0,75000,1,7403,12455,Parking Lot Rd,GIS0105073,State Park Road,"409",Seacliff SB,Parking Lot Rd,Asphalt,123,,46.94107300840,3,,,,,,,0,,Developed
0,75054,1,7404,12467,Big Stump Gap Trail,GIS0101490,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,2740,Public,1047.35772226000,3,,,,,,,0,,Evergreen Hardwood
0,75055,1,7405,12467,Big Stump Gap Trail,GIS0101490,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,2740,Public,1047.35772226000,3,,,,,,,0,,Evergreen Hardwood
0,75056,1,7406,12467,Big Stump Gap Trail,GIS0101490,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,2740,Public,1047.35772226000,3,,,,,,,0,,Evergreen Hardwood
0,75057,1,7407,12467,Big Stump Gap Trail,GIS0101490,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,2740,Public,1047.35772226000,3,,,,,,,0,,Evergreen Hardwood
0,75058,1,7408,12467,Big Stump Gap Trail,GIS0101490,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,2740,Public,1047.35772226000,3,,,,,,,0,,Evergreen Hardwood
0,75059,1,7409,12467,Big Stump Gap Trail,GIS0101490,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,2740,Public,1047.35772226000,3,,,,,,,0,,Redwood/Douglas fir
0,75060,1,7410,12467,Big Stump Gap Trail,GIS0101490,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,2740,Public,1047.35772226000,3,,,,,,,0,,Evergreen Hardwood
0,75061,1,7411,12467,Big Stump Gap Trail,GIS0101490,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,2740,Public,1047.35772226000,3,,,,,,,0,,Evergreen Hardwood
0,75062,1,7412,12467,Big Stump Gap Trail,GIS0101490,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,2740,Public,1047.35772226000,3,,,,,,,0,,Evergreen Hardwood
0,75063,1,7413,12467,Big Stump Gap Trail,GIS0101490,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,2740,Public,1047.35772226000,3,,,,,,,0,,Redwood/Douglas fir
0,75064,1,7414,12467,Big Stump Gap Trail,GIS0101490,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,2740,Public,1047.35772226000,3,,,,,,,0,,Evergreen Hardwood
0,75065,1,7415,12467,Big Stump Gap Trail,GIS0101490,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,2740,Public,1047.35772226000,3,,,,,,,0,,Evergreen Hardwood
0,75066,1,7416,12468,Service Yard Rd,GIS0105178,State Park Road,"422",Twin Lakes SB,Service Rd,Asphalt,151,Public,57.72038253600,3,,,,,,,0,,Developed
0,75067,1,7417,12468,Service Yard Rd,GIS0105178,State Park Road,"422",Twin Lakes SB,Service Rd,Asphalt,151,Public,57.72038253600,3,,,,,,,0,,Eucalyptus
0,75122,1,7418,12477,,GIS0112838,Local Road,"456",Wilder Ranch SP,Private Rd/No Gate,Native Material,0,,244.22992388900,3,,,,,,,0,,Row Crop
0,75123,1,7419,12477,,GIS0112838,Local Road,"456",Wilder Ranch SP,Private Rd/No Gate,Native Material,0,,244.22992388900,3,,,,,,,0,,Row Crop
0,75124,1,7420,12477,,GIS0112838,Local Road,"456",Wilder Ranch SP,Private Rd/No Gate,Native Material,0,,244.22992388900,3,,,,,,,0,,Forest
0,75125,1,7421,12477,,GIS0112838,Local Road,"456",Wilder Ranch SP,Private Rd/No Gate,Native Material,0,,244.22992388900,3,,,,,,,0,,Row Crop
0,75151,1,7422,12486,Coast Daires farm rd with buffer,GIS0101680,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,1085,Public,479.16263133500,3,,,,,,,0,,Riparian Shrub
0,75152,1,7423,12486,Coast Daires farm rd with buffer,GIS0101680,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,1085,Public,479.16263133500,3,,,,,,,0,,Herbaceous
0,75208,0,7424,12495,Goat Hill Trail,GIS0102607,State Park Trail,"423",Butano SP,Class III,Native Material,759,Public,290.62417157000,3,,,,,,,0,,
0,75209,0,7425,12495,Goat Hill Trail,GIS0102607,State Park Trail,"423",Butano SP,Class III,Native Material,759,Public,290.62417157000,3,,,,,,,0,,
0,75210,0,7426,12495,Goat Hill Trail,GIS0102607,State Park Trail,"423",Butano SP,Class III,Native Material,759,Public,290.62417157000,3,,,,,,,0,,
1,75211,0,7427,12495,Goat Hill Trail,GIS0102607,State Park Trail,"423",Butano SP,Class III,Native Material,759,Public,290.62417157000,3,,,,,,,1,Unburned/Very Low,
0,75296,1,7428,12513,Castle Rock Service Rd,GIS0078441,State Park Road,"404",Castle Rock SP,Service Rd,Native Material,150,Public,57.54671039250,3,,,,,,,0,,Redwood/Douglas fir
0,75297,1,7429,12513,Castle Rock Service Rd,GIS0078441,State Park Road,"404",Castle Rock SP,Service Rd,Native Material,150,Public,57.54671039250,3,,,,,,,0,,Redwood/Douglas fir
0,75316,1,7430,12519,Beach Access Trl,GIS0105254,State Park Trail,"410",Sunset SB,Class II,Native Material,172,Public,65.52081860940,3,,,,,,,0,,Shrub
0,75317,1,7431,12519,Beach Access Trl,GIS0105254,State Park Trail,"410",Sunset SB,Class II,Native Material,172,Public,65.52081860940,3,,,,,,,0,,Barren and Sparsely Vegetated
1,75338,1,7432,12524,unnamed Big Basin park road,GIS0103023,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Aggregate,162,Public,62.04448460010,3,,,,,,,1,Unburned/Very Low,Herbaceous
1,75339,1,7433,12524,unnamed Big Basin park road,GIS0103023,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Aggregate,162,Public,62.04448460010,3,,,,,,,1,Unburned/Very Low,Herbaceous
0,75497,1,7434,12543,Coast Dairies coastal terrace prairie rd,GIS0117428,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,998,Public,144.24666553700,3,,,,,,,0,,Herbaceous
0,75498,1,7435,12543,Coast Dairies coastal terrace prairie rd,GIS0117428,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,998,Public,144.24666553700,3,,,,,,,0,,Herbaceous
0,75499,1,7436,12543,Coast Dairies coastal terrace prairie rd,GIS0117428,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,998,Public,144.24666553700,3,,,,,,,0,,Herbaceous
0,75619,1,7437,12561,Saratoga Toll Rd Trl,GIS0078419,State Park Road,"404",Castle Rock SP,Fire Rd,Native Material,662,Public,253.51393142600,3,,,,,,,0,,Redwood/Douglas fir
0,75620,1,7438,12561,Saratoga Toll Rd Trl,GIS0078419,State Park Road,"404",Castle Rock SP,Fire Rd,Native Material,662,Public,253.51393142600,3,,,,,,,0,,Redwood/Douglas fir
0,75621,1,7439,12561,Saratoga Toll Rd Trl,GIS0078419,State Park Road,"404",Castle Rock SP,Fire Rd,Native Material,662,Public,253.51393142600,3,,,,,,,0,,Evergreen Hardwood
0,75622,1,7440,12561,Saratoga Toll Rd Trl,GIS0078419,State Park Road,"404",Castle Rock SP,Fire Rd,Native Material,662,Public,253.51393142600,3,,,,,,,0,,Redwood/Douglas fir
0,75627,0,7441,12563,North Peak Access Rd,GIS0103931,State Park Road,"278",Montara SB,Service Rd,Native Material,0,Public,2058.63334151000,3,,,,,,,0,,
0,75628,0,7442,12563,North Peak Access Rd,GIS0103931,State Park Road,"278",Montara SB,Service Rd,Native Material,0,Public,2058.63334151000,3,,,,,,,0,,
0,75629,0,7443,12563,North Peak Access Rd,GIS0103931,State Park Road,"278",Montara SB,Service Rd,Native Material,0,Public,2058.63334151000,3,,,,,,,0,,
0,75630,0,7444,12563,North Peak Access Rd,GIS0103931,State Park Road,"278",Montara SB,Service Rd,Native Material,0,Public,2058.63334151000,3,,,,,,,0,,
0,75631,0,7445,12563,North Peak Access Rd,GIS0103931,State Park Road,"278",Montara SB,Service Rd,Native Material,0,Public,2058.63334151000,3,,,,,,,0,,
0,75632,0,7446,12563,North Peak Access Rd,GIS0103931,State Park Road,"278",Montara SB,Service Rd,Native Material,0,Public,2058.63334151000,3,,,,,,,0,,
0,75633,0,7447,12563,North Peak Access Rd,GIS0103931,State Park Road,"278",Montara SB,Service Rd,Native Material,0,Public,2058.63334151000,3,,,,,,,0,,
0,75634,0,7448,12563,North Peak Access Rd,GIS0103931,State Park Road,"278",Montara SB,Service Rd,Native Material,0,Public,2058.63334151000,3,,,,,,,0,,
0,75635,0,7449,12563,North Peak Access Rd,GIS0103931,State Park Road,"278",Montara SB,Service Rd,Native Material,0,Public,2058.63334151000,3,,,,,,,0,,
0,75636,0,7450,12563,North Peak Access Rd,GIS0103931,State Park Road,"278",Montara SB,Service Rd,Native Material,0,Public,2058.63334151000,3,,,,,,,0,,
0,75637,0,7451,12563,North Peak Access Rd,GIS0103931,State Park Road,"278",Montara SB,Service Rd,Native Material,0,Public,2058.63334151000,3,,,,,,,0,,
0,75638,0,7452,12563,North Peak Access Rd,GIS0103931,State Park Road,"278",Montara SB,Service Rd,Native Material,0,Public,2058.63334151000,3,,,,,,,0,,
0,75639,0,7453,12563,North Peak Access Rd,GIS0103931,State Park Road,"278",Montara SB,Service Rd,Native Material,0,Public,2058.63334151000,3,,,,,,,0,,
0,75640,0,7454,12563,North Peak Access Rd,GIS0103931,State Park Road,"278",Montara SB,Service Rd,Native Material,0,Public,2058.63334151000,3,,,,,,,0,,
0,75641,0,7455,12563,North Peak Access Rd,GIS0103931,State Park Road,"278",Montara SB,Service Rd,Native Material,0,Public,2058.63334151000,3,,,,,,,0,,
0,75642,0,7456,12563,North Peak Access Rd,GIS0103931,State Park Road,"278",Montara SB,Service Rd,Native Material,0,Public,2058.63334151000,3,,,,,,,0,,
0,75643,0,7457,12563,North Peak Access Rd,GIS0103931,State Park Road,"278",Montara SB,Service Rd,Native Material,0,Public,2058.63334151000,3,,,,,,,0,,
